initial state; best solution length; population size; initial sequence length; max iterations; selection ratio; number of crossovers; number of mutations; crossover ratio; tolerance; solution best fitness; solution iteration; solution length; execution time
364102875; 10; 100; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 51; 12; 26864527
364102875; 10; 100; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 51; 12; 27068253
364102875; 10; 100; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 41; 16; 26284130
364102875; 10; 100; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 41; 16; 26121294
364102875; 10; 100; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 41; 16; 26212777
364102875; 10; 100; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 87; 10; 30002698
364102875; 10; 100; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 87; 10; 29124113
364102875; 10; 100; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 87; 10; 32507616
364102875; 10; 100; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 61; 10; 27173156
364102875; 10; 100; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 61; 10; 25788920
364102875; 10; 100; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 61; 10; 28594482
364102875; 10; 100; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 48; 10; 34244294
364102875; 10; 100; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 48; 10; 27573925
364102875; 10; 100; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 48; 10; 27683028
364102875; 10; 100; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 34; 10; 26281923
364102875; 10; 100; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 34; 10; 20260506
364102875; 10; 100; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 34; 10; 22100771
304165827; 13; 10; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 387; 31; 32946453
304165827; 13; 10; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 99; 13; 6018644
304165827; 13; 10; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 158; 13; 8758216
304165827; 13; 10; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 59; 15; 4879185
304165827; 13; 10; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 93; 13; 8660346
304165827; 13; 10; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 124; 15; 10594292
304165827; 13; 10; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 65; 21; 9374222
304165827; 13; 10; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 65; 21; 9916602
304165827; 13; 10; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 65; 21; 8915781
304165827; 13; 10; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 63; 27; 11717022
304165827; 13; 10; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 63; 27; 10890153
304165827; 13; 10; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 63; 27; 10742384
304165827; 13; 10; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 92; 13; 6769953
304165827; 13; 10; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 116; 13; 7102175
304165827; 13; 10; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 144; 13; 9081363
304165827; 13; 10; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 300; 29; 49524598
304165827; 13; 10; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 139; 13; 15521484
304165827; 13; 10; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 170; 13; 18349712
304165827; 13; 10; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 50; 13; 8548548
304165827; 13; 10; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 50; 13; 8610411
304165827; 13; 10; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 50; 13; 7683453
304165827; 13; 10; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 26; 19; 5251781
304165827; 13; 10; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 26; 19; 5372211
304165827; 13; 10; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 26; 19; 4893169
304165827; 13; 10; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 135; 15; 11195044
304165827; 13; 10; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 123; 13; 7873178
304165827; 13; 10; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 625; 17; 54387878
304165827; 13; 10; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 28; 15; 6692086
304165827; 13; 10; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 28; 15; 3850482
304165827; 13; 10; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 28; 15; 3878142
304165827; 13; 10; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 25; 13; 5364410
304165827; 13; 10; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 25; 13; 5183744
304165827; 13; 10; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 25; 13; 4882418
304165827; 13; 10; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 16; 13; 4232346
304165827; 13; 10; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 16; 13; 4072957
304165827; 13; 10; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 16; 13; 3842192
304165827; 13; 50; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 186; 13; 32647982
304165827; 13; 50; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 150; 13; 25535812
304165827; 13; 50; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 414; 15; 64171230
304165827; 13; 50; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 150; 15; 34684326
